Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return
2018-07-25,2018,7,25,Wednesday,29,2018-29,8176.85,8290.33,7878.71,7951.58,4899089920.0,7951.58,-0.02808936559110453
2018-07-26,2018,7,26,Thursday,29,2018-29,7950.4,8262.66,7839.76,8165.01,5195879936.0,8165.01,0.026841166837664243
2018-07-27,2018,7,27,Friday,29,2018-29,8169.06,8222.85,8110.77,8192.15,3988750080.0,8192.15,0.0033240162325662848
2018-07-28,2018,7,28,Saturday,29,2018-29,8205.82,8272.26,8141.18,8218.46,4107190016.0,8218.46,0.0032115585112559852
2018-07-29,2018,7,29,Sunday,30,2018-30,8221.58,8235.5,7917.5,8180.48,5551400000.0,8180.48,-0.004621301393359478
2018-07-30,2018,7,30,Monday,30,2018-30,8181.2,8181.53,7696.93,7780.44,5287530000.0,7780.44,-0.04890178082675012
2018-07-31,2018,7,31,Tuesday,30,2018-30,7769.04,7769.04,7504.95,7624.91,4797620000.0,7624.91,-0.01998984457531061
2018-08-01,2018,8,1,Wednesday,30,2018-30,7634.19,7712.77,7523.44,7567.15,4214110000.0,7567.15,-0.007575204523413981
2018-08-02,2018,8,2,Thursday,30,2018-30,7562.14,7562.14,7328.65,7434.39,4627150000.0,7434.39,-0.017544223034868245
2018-08-03,2018,8,3,Friday,30,2018-30,7438.67,7497.49,6984.07,7032.85,4268390000.0,7032.85,-0.05401116052267385
2018-08-04,2018,8,4,Saturday,30,2018-30,7031.08,7102.77,6940.7,7068.48,3679110000.0,7068.48,0.005066208196926381
2018-08-05,2018,8,5,Sunday,31,2018-31,7062.94,7166.55,6890.54,6951.8,3925900000.0,6951.8,-0.01650710988835713
2018-08-06,2018,8,6,Monday,31,2018-31,6958.32,7146.56,6748.24,6753.12,4682800000.0,6753.12,-0.02857960428694062
2018-08-07,2018,8,7,Tuesday,31,2018-31,6746.85,6746.85,6226.22,6305.8,5064430000.0,6305.8,-0.06623905761153515
2018-08-08,2018,8,8,Wednesday,31,2018-31,6305.56,6625.73,6249.07,6568.23,4267040000.0,6568.23,0.04161727043509522
2018-08-09,2018,8,9,Thursday,31,2018-31,6571.42,6591.26,6124.52,6184.71,4528680000.0,6184.71,-0.058390163053316124
2018-08-10,2018,8,10,Friday,31,2018-31,6185.79,6455.74,6109.03,6295.73,4047850000.0,6295.73,0.01795072367701156
2018-08-11,2018,8,11,Saturday,31,2018-31,6283.65,6409.85,6237.5,6322.69,5665250000.0,6322.69,0.004282261313801161
2018-08-12,2018,8,12,Sunday,32,2018-32,6341.36,6537.05,6225.72,6297.57,4083980000.0,6297.57,-0.0039730110791915685
2018-08-13,2018,8,13,Monday,32,2018-32,6287.66,6287.94,5971.05,6199.71,5301700000.0,6199.71,-0.015539305797755087
2018-08-14,2018,8,14,Tuesday,32,2018-32,6221.42,6588.49,6221.42,6308.52,4895450000.0,6308.52,0.017550830487124358
2018-08-15,2018,8,15,Wednesday,32,2018-32,6294.23,6473.5,6276.41,6334.73,4328420000.0,6334.73,0.0041546925200131035
2018-08-16,2018,8,16,Thursday,32,2018-32,6340.91,6582.5,6324.97,6580.63,4992990000.0,6580.63,0.03881774015655104
2018-08-17,2018,8,17,Friday,32,2018-32,6583.43,6617.35,6353.73,6423.76,3984520000.0,6423.76,-0.023838161388960444
2018-08-18,2018,8,18,Saturday,32,2018-32,6422.57,6537.98,6361.55,6506.07,3311170000.0,6506.07,0.012813377460690445
2018-08-19,2018,8,19,Sunday,33,2018-33,6500.51,6536.92,6297.93,6308.53,3665100000.0,6308.53,-0.030362422230262642
2018-08-20,2018,8,20,Monday,33,2018-33,6301.07,6500.87,6298.24,6488.76,3377180000.0,6488.76,0.028569252521058797
2018-08-21,2018,8,21,Tuesday,33,2018-33,6486.25,6816.79,6310.11,6376.71,4668110000.0,6376.71,-0.017268292976586608
2018-08-22,2018,8,22,Wednesday,33,2018-33,6371.34,6546.54,6371.34,6534.88,3426180000.0,6534.88,0.024804314896540447
2018-08-23,2018,8,23,Thursday,33,2018-33,6551.52,6719.96,6498.64,6719.96,4097820000.0,6719.96,0.028321879123101024
2018-08-24,2018,8,24,Friday,33,2018-33,6719.95,6789.63,6700.96,6763.19,3312600000.0,6763.19,0.0064330711373343785
2018-08-25,2018,8,25,Saturday,33,2018-33,6754.64,6774.75,6620.75,6707.26,3295500000.0,6707.26,-0.008269792252739938
2018-08-26,2018,8,26,Sunday,34,2018-34,6710.8,6884.64,6689.71,6884.64,4019000000.0,6884.64,0.026446026737003914
2018-08-27,2018,8,27,Monday,34,2018-34,6891.08,7109.56,6882.34,7096.28,4659940000.0,7096.28,0.03074084399978072
2018-08-28,2018,8,28,Tuesday,34,2018-34,7091.71,7113.3,6970.82,7047.16,4145880000.0,7047.16,-0.006921884479385465
2018-08-29,2018,8,29,Wednesday,34,2018-34,7043.76,7072.69,6834.69,6978.23,4463250000.0,6978.23,-0.009781269937524706
2018-08-30,2018,8,30,Thursday,34,2018-34,6973.97,7057.17,6920.16,7037.58,4495650000.0,7037.58,0.008505036065358018
2018-08-31,2018,8,31,Friday,34,2018-34,7044.81,7242.29,7038.05,7193.25,4116050000.0,7193.25,0.022119808250405715
2018-09-01,2018,9,1,Saturday,34,2018-34,7189.58,7306.31,7132.16,7272.72,4329540000.0,7272.72,0.011047887233691212
2018-09-02,2018,9,2,Sunday,35,2018-35,7279.03,7317.94,7208.15,7260.06,4087760000.0,7260.06,-0.0017407731737240084
2018-09-03,2018,9,3,Monday,35,2018-35,7263.0,7388.26,7255.44,7361.66,4273640000.0,7361.66,0.01399438804035591
2018-09-04,2018,9,4,Tuesday,35,2018-35,7361.46,7388.43,6792.83,6792.83,5800460000.0,6792.83,-0.07726926617796492
2018-09-05,2018,9,5,Wednesday,35,2018-35,6755.14,6755.14,6404.72,6529.17,5523470000.0,6529.17,-0.03881447838641905
2018-09-06,2018,9,6,Thursday,35,2018-35,6528.92,6555.29,6396.87,6467.07,4264680000.0,6467.07,-0.009511178051622271
2018-09-07,2018,9,7,Friday,35,2018-35,6460.17,6534.25,6197.52,6225.98,3835060000.0,6225.98,-0.03727961044229555
2018-09-08,2018,9,8,Saturday,35,2018-35,6223.38,6446.26,6201.22,6300.86,3671890000.0,6300.86,0.012027003467310005
2018-09-09,2018,9,9,Sunday,36,2018-36,6301.57,6374.98,6292.76,6329.7,3714100000.0,6329.7,0.0045772057555697465
2018-09-10,2018,9,10,Monday,36,2018-36,6331.88,6398.92,6260.21,6321.2,3849910000.0,6321.2,-0.0013428756082783933
2018-09-11,2018,9,11,Tuesday,36,2018-36,6317.01,6363.87,6265.09,6351.8,4064230000.0,6351.8,0.004840791057003857
2018-09-12,2018,9,12,Wednesday,36,2018-36,6354.24,6535.41,6354.24,6517.31,4210910000.0,6517.31,0.026057221416850407
2018-09-13,2018,9,13,Thursday,36,2018-36,6515.41,6596.1,6456.17,6512.71,4076220000.0,6512.71,-0.000705827652036306
2018-09-14,2018,9,14,Friday,36,2018-36,6509.4,6561.72,6493.55,6543.2,3216300000.0,6543.2,0.004681650888474609
2018-09-15,2018,9,15,Saturday,36,2018-36,6536.68,6544.33,6460.1,6517.18,3273730000.0,6517.18,-0.0039766503781880624
2018-09-16,2018,9,16,Sunday,37,2018-37,6514.06,6540.21,6257.52,6281.2,3910780000.0,6281.2,-0.036208908470212964
2018-09-17,2018,9,17,Monday,37,2018-37,6280.91,6384.18,6265.71,6371.3,4180090000.0,6371.3,0.014344330155602991
2018-09-18,2018,9,18,Tuesday,37,2018-37,6371.85,6448.46,6208.34,6398.54,4431340000.0,6398.54,0.004275459515334479
2018-09-19,2018,9,19,Wednesday,37,2018-37,6398.85,6529.26,6395.95,6519.67,4348110000.0,6519.67,0.018930862676956428
2018-09-20,2018,9,20,Thursday,37,2018-37,6513.87,6794.33,6496.36,6734.95,6531940000.0,6734.95,0.033020118505568075
2018-09-21,2018,9,21,Friday,37,2018-37,6735.05,6814.56,6616.8,6721.98,4509660000.0,6721.98,-0.0019258070910126435
2018-09-22,2018,9,22,Saturday,37,2018-37,6715.32,6766.15,6679.42,6710.63,4197500000.0,6710.63,-0.001688505126350992
2018-09-23,2018,9,23,Sunday,38,2018-38,6704.77,6713.56,6580.9,6595.41,4177310000.0,6595.41,-0.01716973347876105
2018-09-24,2018,9,24,Monday,38,2018-38,6603.64,6603.64,6381.86,6446.47,4726180000.0,6446.47,-0.022582362260686772
2018-09-25,2018,9,25,Tuesday,38,2018-38,6452.79,6585.91,6397.89,6495.0,4437300000.0,6495.0,0.00752811748738158
2018-09-26,2018,9,26,Wednesday,38,2018-38,6495.29,6712.1,6464.95,6676.75,4606810000.0,6676.75,0.027983063895304028
2018-09-27,2018,9,27,Thursday,38,2018-38,6678.75,6785.03,6598.32,6644.13,5014430000.0,6644.13,-0.004885628065675718
2018-09-28,2018,9,28,Friday,38,2018-38,6643.1,6643.1,6511.65,6601.96,4363690000.0,6601.96,-0.006346944237813346
2018-09-29,2018,9,29,Saturday,38,2018-38,6604.71,6643.78,6566.54,6625.56,4002280000.0,6625.56,0.003574710812529469
2018-09-30,2018,9,30,Sunday,39,2018-39,6619.85,6653.3,6549.08,6589.62,4000970000.0,6589.62,-0.005424438249508223
2018-10-01,2018,10,1,Monday,39,2018-39,6593.24,6611.84,6537.9,6556.1,3979260000.0,6556.1,-0.005086790882500303
2018-10-02,2018,10,2,Tuesday,39,2018-39,6553.86,6571.46,6454.03,6502.59,3887310000.0,6502.59,-0.008161903129785819
2018-10-03,2018,10,3,Wednesday,39,2018-39,6497.91,6603.31,6497.91,6576.69,3838410000.0,6576.69,0.011395474639611658
2018-10-04,2018,10,4,Thursday,39,2018-39,6574.15,6623.62,6557.41,6622.48,3671500000.0,6622.48,0.0069624749639192185
2018-10-05,2018,10,5,Friday,39,2018-39,6622.45,6628.54,6577.8,6588.31,3259740000.0,6588.31,-0.005159686699812593
2018-10-06,2018,10,6,Saturday,39,2018-39,6590.68,6641.49,6557.04,6602.95,3306630000.0,6602.95,0.002222138391870798
2018-10-07,2018,10,7,Sunday,40,2018-40,6600.19,6675.06,6576.04,6652.23,3979460000.0,6652.23,0.007463298025666587
2018-10-08,2018,10,8,Monday,40,2018-40,6653.08,6661.41,6606.94,6642.64,3580810000.0,6642.64,-0.0014415983479458827
2018-10-09,2018,10,9,Tuesday,40,2018-40,6640.29,6640.29,6538.96,6585.53,3787650000.0,6585.53,-0.008597538085317824
2018-10-10,2018,10,10,Wednesday,40,2018-40,6586.74,6586.74,6243.74,6256.24,5181640000.0,6256.24,-0.05000198336714945
2018-10-11,2018,10,11,Thursday,40,2018-40,6239.25,6328.5,6236.47,6274.58,3783500000.0,6274.58,0.002931448132255543
2018-10-12,2018,10,12,Friday,40,2018-40,6278.08,6308.51,6259.81,6285.99,3064030000.0,6285.99,0.001818473285531752
2018-10-13,2018,10,13,Saturday,40,2018-40,6288.49,6363.21,6280.15,6290.93,3085320000.0,6290.93,0.0007858652689651802
2018-10-14,2018,10,14,Sunday,41,2018-41,6292.64,6965.06,6258.68,6596.54,7370770000.0,6596.54,0.04857943972383971
2018-10-15,2018,10,15,Monday,41,2018-41,6601.41,6673.59,6571.37,6596.11,4074800000.0,6596.11,-6.521233536105342e-05
2018-10-16,2018,10,16,Tuesday,41,2018-41,6590.52,6601.21,6517.45,6544.43,4088420000.0,6544.43,-0.007834873671174969
2018-10-17,2018,10,17,Wednesday,41,2018-41,6542.33,6567.54,6450.04,6476.71,3924080000.0,6476.71,-0.010347763368972918
2018-10-18,2018,10,18,Thursday,41,2018-41,6478.07,6493.68,6445.31,6465.41,3578870000.0,6465.41,-0.001744682833668909
2018-10-19,2018,10,19,Friday,41,2018-41,6460.92,6497.72,6449.0,6489.19,3379130000.0,6489.19,0.003678001021058641
2018-10-20,2018,10,20,Saturday,41,2018-41,6490.09,6556.38,6476.0,6482.35,3253610000.0,6482.35,-0.0010540366073054086
2018-10-21,2018,10,21,Sunday,42,2018-42,6486.05,6543.8,6462.98,6487.16,3672860000.0,6487.16,0.0007420238835125215
2018-10-22,2018,10,22,Monday,42,2018-42,6472.36,6506.01,6451.27,6475.74,3716150000.0,6475.74,-0.0017603884596555375
2018-10-23,2018,10,23,Tuesday,42,2018-42,6478.89,6521.99,6468.86,6495.84,3424670000.0,6495.84,0.0031038319400622516
2018-10-24,2018,10,24,Wednesday,42,2018-42,6484.65,6504.65,6447.03,6476.29,3230550000.0,6476.29,-0.003009588468581126
2018-10-25,2018,10,25,Thursday,42,2018-42,6468.44,6498.29,6449.61,6474.75,3306050000.0,6474.75,-0.00023779649354971344
2018-10-26,2018,10,26,Friday,42,2018-42,6480.84,6507.41,6453.53,6480.38,3393250000.0,6480.38,0.000869513542993916
2018-10-27,2018,10,27,Saturday,42,2018-42,6482.66,6502.28,6447.91,6486.39,3445190000.0,6486.39,0.0009274539479067201
2018-10-29,2018,10,29,Monday,43,2018-43,6492.35,6503.6,6306.99,6332.63,4199910000.0,6332.63,-0.02370505792364075
2018-10-30,2018,10,30,Tuesday,43,2018-43,6337.04,6364.99,6310.14,6334.27,3781100000.0,6334.27,0.0002589977227631657
2018-10-31,2018,10,31,Wednesday,43,2018-43,6336.99,6349.16,6316.88,6317.61,4191240000.0,6317.61,-0.002630161991615365
2018-11-01,2018,11,1,Thursday,43,2018-43,6318.14,6547.14,6311.83,6377.78,3789400000.0,6377.78,0.009524159164166601
2018-11-02,2018,11,2,Friday,43,2018-43,6378.92,6396.86,6327.38,6388.44,4234870000.0,6388.44,0.0016714525444749828
2018-11-03,2018,11,3,Saturday,43,2018-43,6387.24,6400.07,6342.37,6361.26,3658640000.0,6361.26,-0.004254587353178851
2018-11-04,2018,11,4,Sunday,44,2018-44,6365.47,6388.63,6294.57,6376.13,4390020000.0,6376.13,0.0023376057157507013
2018-11-05,2018,11,5,Monday,44,2018-44,6363.62,6480.59,6363.62,6419.66,4174800000.0,6419.66,0.006827068180471185
2018-11-06,2018,11,6,Tuesday,44,2018-44,6433.38,6463.55,6408.16,6461.01,4700040000.0,6461.01,0.006441090083988854
2018-11-07,2018,11,7,Wednesday,44,2018-44,6468.5,6552.16,6468.31,6530.14,4941260000.0,6530.14,0.01069962337180641
2018-11-08,2018,11,8,Thursday,44,2018-44,6522.27,6536.92,6438.53,6453.72,4665260000.0,6453.72,-0.011702646539741735
2018-11-09,2018,11,9,Friday,44,2018-44,6442.6,6456.46,6373.37,6385.62,4346820000.0,6385.62,-0.01055206847976109
2018-11-10,2018,11,10,Saturday,44,2018-44,6386.13,6437.28,6385.31,6409.22,3705320000.0,6409.22,0.003695819234960096
2018-11-11,2018,11,11,Sunday,45,2018-45,6413.63,6423.25,6350.17,6411.27,3939060000.0,6411.27,0.0003198212292272462
2018-11-12,2018,11,12,Monday,45,2018-45,6411.76,6434.21,6360.47,6371.27,4295770000.0,6371.27,-0.006239013468180898
2018-11-13,2018,11,13,Tuesday,45,2018-45,6373.19,6395.27,6342.67,6359.49,4503800000.0,6359.49,-0.0018488912132336166
2018-11-14,2018,11,14,Wednesday,45,2018-45,6351.24,6371.55,5544.09,5738.35,7398940000.0,5738.35,-0.09767137204823373
2018-11-15,2018,11,15,Thursday,45,2018-45,5736.15,5774.82,5358.38,5648.03,7032140000.0,5648.03,-0.015739770310788437
2018-11-16,2018,11,16,Friday,45,2018-45,5645.32,5657.02,5498.94,5575.55,5279320000.0,5575.55,-0.012832790057027754
2018-11-17,2018,11,17,Saturday,45,2018-45,5578.58,5578.58,5519.56,5554.33,4303150000.0,5554.33,-0.0038058536477711957
2018-11-18,2018,11,18,Sunday,46,2018-46,5559.74,5653.61,5559.74,5623.54,4159680000.0,5623.54,0.01246054158899823
2018-11-19,2018,11,19,Monday,46,2018-46,5620.78,5620.78,4842.91,4871.49,7039560000.0,4871.49,-0.1337324531280254
2018-11-20,2018,11,20,Tuesday,46,2018-46,4863.93,4951.61,4272.11,4451.87,8428290000.0,4451.87,-0.08613793664749825
2018-11-21,2018,11,21,Wednesday,46,2018-46,4465.54,4675.73,4343.98,4602.17,6120120000.0,4602.17,0.033761048892067214
2018-11-22,2018,11,22,Thursday,46,2018-46,4611.57,4629.64,4365.64,4365.94,4569370000.0,4365.94,-0.051330130021037146
2018-11-23,2018,11,23,Friday,46,2018-46,4360.7,4396.42,4195.68,4347.11,4871490000.0,4347.11,-0.004312949417012546
2018-11-24,2018,11,24,Saturday,46,2018-46,4347.69,4413.09,3795.16,3880.76,4679500000.0,3880.76,-0.10727813839138145
2018-11-25,2018,11,25,Sunday,47,2018-47,3880.78,4120.87,3585.06,4009.97,6825640000.0,4009.97,0.03329501453641903
2018-11-26,2018,11,26,Monday,47,2018-47,4015.07,4107.14,3643.92,3779.13,6476900000.0,3779.13,-0.05756653779882259
2018-11-27,2018,11,27,Tuesday,47,2018-47,3765.95,3862.96,3661.01,3820.72,5998720000.0,3820.72,0.01100520203864308
2018-11-28,2018,11,28,Wednesday,47,2018-47,3822.47,4385.9,3822.47,4257.42,7280280000.0,4257.42,0.11429781677810569
2018-11-29,2018,11,29,Thursday,47,2018-47,4269.0,4413.02,4145.77,4278.85,6503347767.0,4278.85,0.005032803483256965
2018-11-30,2018,11,30,Friday,47,2018-47,4289.09,4322.98,3942.82,4017.27,6048016717.0,4017.27,-0.061132857655723294
2018-12-01,2018,12,1,Saturday,47,2018-47,4024.46,4309.38,3969.71,4214.67,5375314093.0,4214.67,0.04913869153262418
2018-12-02,2018,12,2,Sunday,48,2018-48,4200.73,4301.52,4110.98,4139.88,5262697895.0,4139.88,-0.017746089738599147
2018-12-03,2018,12,3,Monday,48,2018-48,4147.32,4155.98,3840.45,3894.13,5089570994.0,3894.13,-0.059360946019741734
2018-12-04,2018,12,4,Tuesday,48,2018-48,3886.29,4075.63,3832.75,3956.89,5028069239.0,3956.89,0.016117316474361765
2018-12-05,2018,12,5,Wednesday,48,2018-48,3958.89,3969.54,3753.99,3753.99,5302481574.0,3753.99,-0.05127732410744523
2018-12-06,2018,12,6,Thursday,48,2018-48,3754.07,3874.97,3521.1,3521.1,5878333109.0,3521.1,-0.06203872788383058
2018-12-07,2018,12,7,Friday,48,2018-48,3512.59,3512.59,3280.23,3419.94,6835615448.0,3419.94,-0.02873093603554966
2018-12-08,2018,12,8,Saturday,48,2018-48,3421.91,3506.04,3350.65,3476.11,5305024497.0,3476.11,0.016426468099122626
2018-12-09,2018,12,9,Sunday,49,2018-49,3473.23,3685.31,3469.09,3614.23,4947372847.0,3614.23,0.03973390954986766
2018-12-10,2018,12,10,Monday,49,2018-49,3612.05,3647.33,3470.14,3502.66,5020968740.0,3502.66,-0.030871924054627797
2018-12-11,2018,12,11,Tuesday,49,2018-49,3497.55,3513.19,3392.25,3424.59,4696765188.0,3424.59,-0.02228819243544189
2018-12-12,2018,12,12,Wednesday,49,2018-49,3421.46,3534.23,3413.48,3486.95,4139364829.0,3486.95,0.018210090700773618
2018-12-13,2018,12,13,Thursday,49,2018-49,3487.88,3489.74,3298.13,3313.68,4343372456.0,3313.68,-0.04969183369802088
2018-12-14,2018,12,14,Friday,49,2018-49,3311.75,3329.56,3206.54,3242.48,4372763663.0,3242.48,-0.021484404643338006
2018-12-15,2018,12,15,Saturday,49,2018-49,3244.0,3275.38,3191.3,3236.76,3551763561.0,3236.76,-0.00176504895861207
2018-12-16,2018,12,16,Sunday,50,2018-50,3236.27,3305.75,3233.82,3252.84,3744248994.0,3252.84,0.004967122690864523
2018-12-17,2018,12,17,Monday,50,2018-50,3253.12,3597.92,3253.12,3545.86,5409247918.0,3545.86,0.09008303968836118
2018-12-18,2018,12,18,Tuesday,50,2018-50,3544.76,3701.35,3487.17,3696.06,5911325473.0,3696.06,0.04235760433416402
2018-12-19,2018,12,19,Wednesday,50,2018-50,3706.82,3949.32,3687.23,3745.95,6810689119.0,3745.95,0.013498594166162725
2018-12-20,2018,12,20,Thursday,50,2018-50,3742.2,4191.23,3728.97,4134.44,8927129279.0,4134.44,0.10370951341077017
2018-12-21,2018,12,21,Friday,50,2018-50,4133.7,4198.43,3850.95,3896.54,7206015706.0,3896.54,-0.05754047081632285
2018-12-22,2018,12,22,Saturday,50,2018-50,3898.08,4014.18,3855.74,4014.18,5605823233.0,4014.18,0.03019058043163869
2018-12-23,2018,12,23,Sunday,51,2018-51,4020.99,4085.72,3976.41,3998.98,6151275490.0,3998.98,-0.003787170148421448
2018-12-24,2018,12,24,Monday,51,2018-51,4000.33,4271.79,4000.33,4078.6,7240968501.0,4078.6,0.019909800002112288
2018-12-25,2018,12,25,Tuesday,51,2018-51,4081.03,4089.56,3760.02,3815.49,6158207293.0,3815.49,-0.06450950206818629
2018-12-26,2018,12,26,Wednesday,51,2018-51,3819.67,3893.36,3769.86,3857.3,5326547918.0,3857.3,0.010957144913857908
2018-12-27,2018,12,27,Thursday,51,2018-51,3854.69,3874.42,3645.45,3654.83,5130222366.0,3654.83,-0.05248858966405945
2018-12-28,2018,12,28,Friday,51,2018-51,3653.13,3956.14,3642.63,3923.92,5631554348.0,3923.92,0.0736244771111243
2018-12-29,2018,12,29,Saturday,51,2018-51,3932.49,3963.76,3820.41,3820.41,4991655917.0,3820.41,-0.02637924423222937
2018-12-30,2018,12,30,Sunday,52,2018-52,3822.38,3901.91,3797.22,3865.95,4770578575.0,3865.95,0.011921223353655419
2018-12-31,2018,12,31,Monday,52,2018-52,3866.84,3868.74,3725.87,3742.7,4661840806.0,3742.7,-0.03188145558095512
2019-01-01,2019,1,1,Tuesday,00,2019-00,3746.71,3850.91,3707.23,3843.52,4324200990.0,3843.52,0.02693765683605087
2019-01-02,2019,1,2,Wednesday,00,2019-00,3849.22,3947.98,3817.41,3943.41,5244856836.0,3943.41,0.025989042281366226
2019-01-03,2019,1,3,Thursday,00,2019-00,3931.05,3935.69,3826.22,3836.74,4530215219.0,3836.74,-0.02704974336321264
2019-01-04,2019,1,4,Friday,00,2019-00,3832.04,3865.93,3783.85,3857.72,4847965467.0,3857.72,0.005467222626216461
2019-01-05,2019,1,5,Saturday,00,2019-00,3851.97,3904.9,3836.9,3845.19,5137609824.0,3845.19,-0.003246206888826486
2019-01-06,2019,1,6,Sunday,01,2019-01,3836.52,4093.3,3826.51,4076.63,5597027440.0,4076.63,0.06018888861446059
2019-01-07,2019,1,7,Monday,01,2019-01,4078.58,4092.61,4020.89,4025.25,5228625637.0,4025.25,-0.01260458883210791
2019-01-08,2019,1,8,Tuesday,01,2019-01,4028.47,4109.02,3996.96,4030.85,5306593305.0,4030.85,0.0013911214837352137
2019-01-09,2019,1,9,Wednesday,01,2019-01,4031.55,4068.4,4022.66,4035.3,5115905225.0,4035.3,0.0011036105648376537
2019-01-10,2019,1,10,Thursday,01,2019-01,4034.41,4064.07,3659.17,3678.92,6874143796.0,3678.92,-0.08831366819666353
2019-01-11,2019,1,11,Friday,01,2019-01,3674.02,3713.88,3653.07,3687.37,5538712865.0,3687.37,0.0022943982214995717
2019-01-12,2019,1,12,Saturday,01,2019-01,3686.97,3698.98,3653.81,3661.3,4778170883.0,3661.3,-0.007068584135981104
2019-01-13,2019,1,13,Sunday,02,2019-02,3658.87,3674.76,3544.93,3552.95,4681302466.0,3552.95,-0.029592732102399433
2019-01-14,2019,1,14,Monday,02,2019-02,3557.31,3727.84,3552.29,3706.05,5651384490.0,3706.05,0.04309066731460187
2019-01-15,2019,1,15,Tuesday,02,2019-02,3704.22,3720.15,3619.95,3630.68,5537192302.0,3630.68,-0.020338880328643172
2019-01-16,2019,1,16,Wednesday,02,2019-02,3631.51,3685.78,3624.67,3655.01,5394457145.0,3655.01,0.006701657682214313
2019-01-17,2019,1,17,Thursday,02,2019-02,3651.87,3680.14,3621.96,3678.56,5464420383.0,3678.56,0.006445166852939055
2019-01-18,2019,1,18,Friday,02,2019-02,3677.99,3682.52,3637.08,3657.84,5002961727.0,3657.84,-0.005633885824214646
2019-01-19,2019,1,19,Saturday,02,2019-02,3652.38,3758.53,3652.38,3728.57,5955691380.0,3728.57,0.019336279435154813
2019-01-20,2019,1,20,Sunday,03,2019-03,3725.45,3743.39,3583.02,3601.01,5582489560.0,3601.01,-0.034210097604695955
2019-01-21,2019,1,21,Monday,03,2019-03,3600.37,3608.84,3558.54,3576.03,5004347059.0,3576.03,-0.006937269182559769
2019-01-22,2019,1,22,Tuesday,03,2019-03,3575.08,3620.75,3539.72,3604.58,5313623556.0,3604.58,0.007982219951364833
2019-01-23,2019,1,23,Wednesday,03,2019-03,3605.56,3623.07,3565.31,3585.12,5433755649.0,3585.12,-0.005397055122244532
2019-01-24,2019,1,24,Thursday,03,2019-03,3584.5,3616.09,3569.09,3600.87,5262869046.0,3600.87,0.00439104360848841
2019-01-25,2019,1,25,Friday,03,2019-03,3607.39,3612.93,3575.6,3599.77,5265847539.0,3599.77,-0.0003053736335224544
2019-01-26,2019,1,26,Saturday,03,2019-03,3599.72,3654.93,3593.35,3602.46,5098183235.0,3602.46,0.0007485431486600191
2019-01-27,2019,1,27,Sunday,04,2019-04,3604.69,3612.67,3567.25,3583.97,5570752966.0,3583.97,-0.005133888120898322
2019-01-28,2019,1,28,Monday,04,2019-04,3584.28,3586.75,3439.23,3470.45,6908930483.0,3470.45,-0.03167312037855241
2019-01-29,2019,1,29,Tuesday,04,2019-04,3468.87,3476.07,3400.82,3448.12,5897159493.0,3448.12,-0.006435330653293936
2019-01-30,2019,1,30,Wednesday,04,2019-04,3443.9,3495.17,3429.39,3486.18,5955112627.0,3486.18,0.01103927096757329
2019-01-31,2019,1,31,Thursday,04,2019-04,3485.41,3504.8,3447.92,3457.79,5831198271.0,3457.79,-0.008143269325041613
2019-02-01,2019,2,1,Friday,04,2019-04,3460.55,3501.95,3431.59,3487.95,5422926707.0,3487.95,0.008720183739189036
2019-02-02,2019,2,2,Saturday,04,2019-04,3484.63,3523.29,3467.57,3521.06,5071623601.0,3521.06,0.009494265405179059
2019-02-03,2019,2,3,Sunday,05,2019-05,3516.14,3521.39,3447.92,3464.01,5043937584.0,3464.01,-0.01620175471744556
2019-02-04,2019,2,4,Monday,05,2019-05,3467.21,3476.22,3442.59,3459.15,5332718886.0,3459.15,-0.0014028164443861124
2019-02-05,2019,2,5,Tuesday,05,2019-05,3454.95,3478.15,3451.94,3466.36,5227549545.0,3466.36,0.0020824077305636735
2019-02-06,2019,2,6,Wednesday,05,2019-05,3469.09,3469.09,3398.57,3413.77,5482196038.0,3413.77,-0.015171430181290635
2019-02-07,2019,2,7,Thursday,05,2019-05,3414.93,3427.95,3394.22,3399.47,5004962683.0,3399.47,-0.004187789950119369
2019-02-08,2019,2,8,Friday,05,2019-05,3401.38,3695.61,3391.02,3666.78,7735623101.0,3666.78,0.07863239318839477
2019-02-09,2019,2,9,Saturday,05,2019-05,3671.59,3679.94,3646.56,3671.2,6158833645.0,3671.2,0.0012063280354683847
2019-02-10,2019,2,10,Sunday,06,2019-06,3673.2,3695.04,3640.98,3690.19,6282256903.0,3690.19,0.005171224791767015
2019-02-11,2019,2,11,Monday,06,2019-06,3695.61,3695.61,3642.29,3648.43,6277056434.0,3648.43,-0.011315836951756086
2019-02-12,2019,2,12,Tuesday,06,2019-06,3642.75,3668.59,3618.56,3653.53,6480384532.0,3653.53,0.0013972858086190865
2019-02-13,2019,2,13,Wednesday,06,2019-06,3653.6,3669.75,3617.25,3632.07,6438903823.0,3632.07,-0.005873228423961097
2019-02-14,2019,2,14,Thursday,06,2019-06,3631.17,3646.26,3607.7,3616.88,6271044418.0,3616.88,-0.004182104127314679
2019-02-15,2019,2,15,Friday,06,2019-06,3617.37,3647.8,3608.21,3620.81,6091952231.0,3620.81,0.0010865526937218206
2019-02-16,2019,2,16,Saturday,06,2019-06,3615.27,3652.84,3615.27,3629.79,5934744052.0,3629.79,0.00247922555437019
